2021-1-29T15:51:24,-62.16741,-58.49839,279.4
2021-1-29T15:51:34,-62.16741,-58.49839,279.7
2021-1-29T15:51:45,-62.16741,-58.49840,279.9
2021-1-29T15:51:55,-62.16741,-58.49840,279.7
2021-1-29T15:52:6,-62.16741,-58.49840,279.6
2021-1-29T15:52:16,-62.16741,-58.49840,279.3
2021-1-29T15:52:27,-62.16741,-58.49840,278.8
2021-1-29T15:52:37,-62.16741,-58.49840,278.9
2021-1-29T15:52:48,-62.16741,-58.49841,279.1
2021-1-29T15:52:58,-62.16741,-58.49840,280.7
2021-1-29T15:53:9,-62.16742,-58.49839,282.7
